legislator_id,period,coord1D,coord2D,effective_model
1,1,-0.153280856668743,-0.169838048273095,0
2,1,0.800399497260822,0.423211366285885,0
3,1,-0.044318674242513,-0.060589595887782,0
4,1,0.686932966367808,-0.096537069999510,0
5,1,0.380025103250624,0.057163861036114,0
6,1,0.999595708256406,-0.028432728243584,0
7,1,0.999663388787399,0.025944346553614,0
8,1,0.710958919707677,-0.304357553075485,0
9,1,0.263879311516074,-0.109392067453492,0
10,1,0.303736509380735,-0.022446417742630,0
11,1,0.173126442017578,0.073124987376118,0
12,1,0.948079507391445,-0.136681451573008,0
13,1,0.841504372255212,-0.365919187603872,0
14,1,0.698876499932576,0.559378890280776,0
15,1,0.635252287012844,-0.314636811569968,0
16,1,0.249894074934056,0.289901449515196,0
17,1,0.727731787588438,0.020237297755366,0
18,1,0.390468276574754,0.220677251434810,0
19,1,0.393804907087487,-0.714003155034757,0
20,1,0.948981272744835,-0.078566693857475,0
21,1,0.321033252690104,0.163332741158603,0
22,1,0.506445315674373,0.111822144546628,0
23,1,0.780223120358689,-0.211658238644840,0
24,1,0.971216064862052,-0.238200242136465,0
25,1,0.918867751357305,-0.368243431933639,0
26,1,0.962430643001413,0.271527636552685,0
27,1,0.523198767417190,0.247182872338195,0
28,1,0.999460622621284,0.032839973043166,0
29,1,0.841221787982510,-0.398523787074776,0
30,1,0.692694862787648,-0.160303415016156,0
31,1,0.307409318506285,0.702671694900622,0
32,1,0.880913169085212,-0.045069183546331,0
33,1,0.685815365783988,-0.477197730265112,0
34,1,0.509650453953888,0.384650546941812,0
35,1,0.997789712903783,-0.066450649533217,0
36,1,0.285913599236486,0.067111309758344,0
37,1,0.137486817534636,0.000375029860467,0
38,1,0.733332410135916,0.145904829204727,0
39,1,0.193361543282145,0.088549645590105,0
40,1,0.576836703207514,-0.038947178207902,0
41,1,0.614934228816282,-0.284175858974365,0
42,1,0.369086252013035,-0.214303613407037,0
43,1,0.537394349896868,0.312722640955481,0
44,1,0.119905991893946,-0.616960414918782,0
45,1,0.897221243784213,-0.383908301760770,0
46,1,0.792501111555218,0.035213774633381,0
47,1,0.454355617623109,-0.111862640700627,0
48,1,0.795764026700354,0.444087784755552,0
49,1,0.180654776588540,-0.170395530087647,0
50,1,0.734740447839937,0.383428118994263,0
51,1,0.471657566207851,0.554183268979826,0
52,1,0.759085907002335,-0.127017027588570,0
53,1,0.827322670471892,0.083958359515858,0
54,1,0.380894596215737,0.409691591213231,0
55,1,0.792867353851151,-0.090358763446682,0
56,1,0.980044651559742,0.198777465898790,0
57,1,0.758616829709630,-0.055340702149060,0
58,1,0.557227116753082,-0.142883620332823,0
59,1,0.993130055508500,0.117015780327629,0
60,1,0.688153950621151,-0.061457698783443,0
61,1,0.629055957156248,0.372396666292647,0
62,1,0.988228663793399,0.152984012423236,0
63,1,0.991556529954397,-0.080193090842822,0
64,1,0.893879245024786,0.387952728853453,0
65,1,0.961393284070122,-0.116920768509362,0
66,1,0.625645939151696,-0.345172604871703,0
67,1,0.863034250543686,-0.222059185964096,0
68,1,0.634838329028822,0.472468252770257,0
69,1,0.635431827585607,-0.362334816545301,0
70,1,0.969602572913136,-0.244685207154472,0
71,1,0.999985371518871,-0.005408950754537,0
72,1,0.522418832469020,-0.194824920028369,0
73,1,0.848196652543045,-0.094337977878213,0
74,1,0.550111043624288,-0.021830056809943,0
75,1,0.547841103079580,-0.014422302011894,0
76,1,0.399229013206403,-0.061795800718111,0
77,1,0.730151206938528,0.139518163837648,0
78,1,-0.626648587246376,0.148372451287456,0
79,1,-0.698991416138424,0.191532916364464,0
80,1,-0.957592427162691,-0.236933964154068,0
81,1,-0.864449568543166,-0.013429331759247,0
82,1,-0.983601026356977,-0.180358035444785,0
83,1,-0.666637727171085,-0.290145075573358,0
84,1,-0.879604860597771,-0.039106010966267,0
85,1,-0.888514972523864,0.122956542409516,0
86,1,-0.264937958789040,-0.100652986633230,0
87,1,-0.346459189681738,-0.156505702910785,0
88,1,-0.741627961525856,-0.406345501040530,0
89,1,-0.979874410831791,0.163297895156498,0
90,1,-0.598815946566093,-0.193813539804786,0
91,1,-0.789436303229985,-0.011453272862774,0
92,1,-0.752721955892854,-0.229940881820766,0
93,1,-0.727524539281409,0.494608154466024,0
94,1,-0.613897462699813,-0.053042630146571,0
95,1,-0.553733350108797,0.088763759044986,0
96,1,-0.850625967623086,-0.016293665532679,0
97,1,-0.359798707862337,0.098450303237475,0
98,1,0.097048724342109,-0.115867996176046,0
99,1,-0.746271271806430,-0.175243477964517,0
100,1,-0.605957604283718,-0.419043518591426,0
101,1,-0.825873387727711,0.004295731751577,0
102,1,-0.487890085890272,0.423752208615916,0
103,1,-0.359122799478307,-0.066226398231104,0
104,1,-0.623308812640639,-0.089029041612935,0
105,1,-0.664863884946834,0.281432901152046,0
106,1,-0.555162250424758,0.038846577366738,0
107,1,-0.649691402774951,-0.382666008964723,0
108,1,-0.876397592534117,0.019230718687552,0
109,1,-0.974467457425583,-0.070718332732885,0
110,1,-0.649193925362756,0.277269349730289,0
111,1,0.017369417489411,-0.180733492947741,0
112,1,-0.404499670128683,0.433676235444517,0
113,1,-0.904587877806891,0.333103210937553,0
114,1,-0.895756424698985,-0.089609939542630,0
115,1,-0.892975045603849,0.436375840615494,0
116,1,-0.633558081785426,-0.236003700121639,0
117,1,-0.450304136194882,0.130607846031672,0
118,1,-0.394835564522396,0.612122115007887,0
119,1,-0.754148204207245,0.153485077032279,0
120,1,-0.426227293346697,0.481968399431482,0
121,1,-0.968522415996596,-0.248926353992736,0
122,1,-0.473226960980600,0.428708535749193,0
123,1,-0.638657276203244,-0.036980350550525,0
124,1,-0.452117924823497,0.026726639396968,0
125,1,-0.829524278144117,-0.382141945458253,0
126,1,-0.584188037521115,-0.083206695250796,0
127,1,-0.505283771703980,0.516656603219328,0
128,1,-0.730946853834523,0.088197681790797,0
