rollcall_id,midpoint1D,midpoint2D,spread1D,spread2D
0,-0.227476722701628,-0.021311539069846,0.763911771823560,0.362825248459969
1,-0.339659336480406,-0.258823362871676,0.559937677570015,0.701322025212474
2,0.016939493679097,-0.015086776365063,0.455895999894143,0.645087365829894
3,0.466922012207034,-0.020077489046497,-0.806485256652513,0.057952981386271
4,0.326535670885953,-0.092232876878138,-0.124686488268790,0.816537612796501
5,0.238783531305102,-0.037268590266910,0.690371970659415,0.484722975749930
6,-0.170027454703337,0.029598890967521,-0.428167003154082,0.617970081649029
7,-0.264832114415625,0.434558904006706,-0.216570442655368,0.715235395317243
8,0.313996762504850,-0.175376244874031,0.781364040696532,-0.231314582267734
9,-0.353185076441661,-0.222887377856296,0.696224963742351,0.410640622432166
10,-0.414835358603969,0.029168829390328,0.019320583162125,0.176146197921926
11,-0.254749729788158,0.335698218086044,0.938207114607641,0.606171440860771
12,0.186689201402273,0.115809744529690,0.593079752578674,0.478763122320986
13,0.370072508106370,0.068749830605184,0.578101303364088,0.569547810314255
14,0.797024036401882,-0.275682735051720,-0.606635367978439,1.136634884104573
15,0.244163351876063,-0.002723379366314,-0.798221152668660,-0.098338553835068
16,-0.558947759588487,-0.144904043896142,-0.880551726790706,-0.243768923071435
17,-0.257364228864493,0.082628972699738,-1.139972626583494,-0.061583173230664
18,0.205709564005229,0.044300720329034,0.774544270909136,0.178504057533940
19,-0.219534811481284,0.043254614899687,1.171472049282680,0.598918846340751
20,-0.390021628720527,-0.205675970861420,0.420285265545242,0.722792212711663
21,-0.052979499225520,-0.063661505253792,-0.587560307361137,0.517997509046550
22,0.848953299254769,-0.033024772691324,-0.967647550856578,1.063121204234447
23,-0.019149430873325,-0.099672448679591,-0.734256004587350,0.322050713104032
24,0.069720056615546,0.309875900636854,0.988708352590346,0.021206145623863
25,-0.429429861452542,-0.093572510538930,0.339324753198526,1.348125003274223
26,0.269758482296372,-0.137368030560327,-0.363420489215251,1.098471500261740
27,0.615477882677121,-0.232320707183411,-0.799283924803463,0.947346678905819
28,0.085219067430434,0.046800760933031,-0.782072017098974,1.333319511881739
29,-0.206822268116362,0.146495282241910,-0.371835490124238,0.654194702037131
30,0.484126733660032,0.046665026083983,-1.273562698867728,-1.169283567471671
31,0.340667302385670,0.293987620889018,0.718793957864145,0.516153870074911
32,0.131405415596399,0.040939587218464,1.065231386110967,0.730938848022385
33,-0.062583764779211,0.370319862200362,-0.212361725727183,0.286810656704024
34,-0.991383205335357,0.028055892575593,-0.935646683342341,-0.220735604798867
35,0.333520569363297,0.173329186142330,0.146486729789614,0.618454766947970
36,-0.445795342888901,-0.170053827566931,-1.061850029150835,0.499067682544976
37,0.033721141520643,-0.091938481598068,-0.149020524011047,0.704785478033903
38,-0.002323208189603,0.186860249599691,-0.180084391922943,0.646821268387498
39,0.355945967725495,-0.083015326688642,-0.803593314458448,0.112502337686192
40,0.025925717068980,-0.078232367186469,0.754029985079233,0.240663303464325
41,-0.385482420736047,-0.068773051930431,-0.834248747446708,-0.112277160180609
42,0.373464982883202,-0.297183835757707,-0.401546482069292,0.528065993087282
43,0.047612299675236,-0.091746324115246,1.012290296913984,0.451712487962752
44,0.292476106581136,-0.049651494184881,0.775396535065290,-0.194428155171306
45,0.163246592089468,0.509036022295202,-0.715883818677257,1.324827974891435
46,0.143390042576044,-0.038904535423900,0.429671900421712,0.653126079938974
47,0.931446100836646,0.363879322353178,-1.077919336444326,1.020463660038069
48,0.159439383468542,-0.144073705166751,-0.223375159558494,0.623735555318833
49,-0.028231297462039,0.088436392006373,-0.328336464901304,0.406022214862889
50,0.679189714543707,0.066672597650288,-0.615071312276561,1.068651185064072
51,0.202320144175969,0.198857341781405,0.562213064382580,0.739493155571190
52,0.145737649497770,-0.100858411488705,-0.138256747538192,0.386551918366794
53,-0.146996507802975,-0.156478489234478,-1.300736259035809,1.071783177524142
54,-0.876388714848258,-0.104021123965521,1.003391630529981,0.147705705177617
55,-0.177389647312602,-0.244318240829223,-0.062316044716268,0.358629852228788
56,-0.560826339685439,0.209432224981662,0.609183420907643,-0.040486789991531
57,-0.750159482800882,0.093591067268709,2.426515650610922,0.636459289469267
