legislator_id,period,coord1D,coord2D
99903,1,-0.371978372335434,-0.258636474609375
8764,1, 0.175379708409309, 0.760238051414490
4418,1, 0.305476486682892, 0.888019502162933
3864,1,-0.783976972103119, 0.620789885520935
486,1,-0.447817325592041, 0.641553521156311
4227,1,-0.029698388651013, 0.888783335685730
10804,1, 0.644852161407471,-0.256653219461441
3388,1,-0.040032297372818, 0.782013654708862
6151,1, 0.523941040039062, 0.610599040985107
5372,1,-0.071424394845963,-0.633851587772369
10814,1, 0.604698479175568,-0.604424715042114
10514,1, 0.406558394432068,-0.678255319595337
142,1, 0.399586975574493,-0.522479534149170
2636,1,-0.344290167093277, 0.421105086803436
7847,1,-0.432507663965225,-0.043697204440832
823,1, 0.138383254408836,-0.867284595966339
10163,1, 0.879807114601135,-0.475330978631973
8593,1, 0.219679489731789, 0.624983191490173
4520,1, 0.431892842054367, 0.671468973159790
8138,1, 0.751799046993256, 0.659392356872559
9174,1, 0.529381990432739, 0.739489316940308
3255,1,-0.076026886701584,-0.506422400474548
4812,1,-0.387106090784073, 0.034028649330139
1721,1,-0.381552189588547, 0.165432870388031
10807,1, 0.511553823947906,-0.538712680339813
2609,1, 0.380041539669037,-0.484721094369888
11205,1,-0.099450424313545,-0.995042562484741
4154,1,-0.603372752666473, 0.425257116556168
10800,1,-0.418350338935852, 0.334316968917847
10812,1, 0.508525729179382,-0.555931806564331
4382,1, 0.571211934089661,-0.404550224542618
1510,1, 0.362154453992844,-0.355935126543045
10817,1, 0.169483244419098,-0.624421179294586
2052,1,-0.198398888111115,-0.896440982818604
6745,1, 0.151099637150764,-0.706027686595917
2901,1, 0.432130038738251, 0.901811301708221
5767,1, 0.171151250600815, 0.985244750976562
6831,1,-0.365024030208588, 0.104596473276615
8666,1, 0.130953326821327,-0.318334937095642
1018,1,-0.400416851043701, 0.179778069257736
10824,1,-0.477803409099579,-0.027848698198795
11201,1,-0.368888288736343,-0.929473757743835
10808,1,-0.593835949897766,-0.196931079030037
3824,1, 0.047708589583635,-0.998861312866211
4148,1,-0.677330851554871,-0.029077539220452
10813,1,-0.593554258346558,-0.022539012134075
6134,1,-0.558063149452209, 0.365638047456741
8883,1, 0.623382627964020, 0.781916916370392
2822,1, 0.625094294548035, 0.780549228191376
9141,1,-0.174831911921501, 0.076201245188713
5756,1,-0.453814506530762, 0.419572561979294
6442,1,-0.593745529651642, 0.547612190246582
5967,1,-0.331304162740707, 0.595078647136688
2267,1, 0.733034968376160,-0.343861162662506
4660,1, 0.667273938655853,-0.259109348058701
688,1, 0.063766941428185, 0.554298758506775
1482,1,-0.016498073935509, 0.487403124570847
10810,1,-0.357714325189590, 0.277968794107437
2087,1, 0.526631772518158,-0.486855477094650
1569,1,-0.497992545366287,-0.838994145393372
10147,1,-0.587720990180969, 0.042702611535788
165,1,-0.061315491795540, 0.355438798666000
6611,1,-0.218792602419853, 0.447038322687149
4898,1,-0.482071489095688,-0.876131892204285
3670,1,-0.342686593532562,-0.907193839550018
10809,1,-0.659659564495087,-0.212398886680603
5073,1, 0.386741191148758, 0.741009950637817
2987,1, 0.540744602680206, 0.665884017944336
10450,1, 0.442511081695557, 0.078586325049400
1252,1,-0.503466129302979, 0.510331571102142
10454,1,-0.796451866626740, 0.206907480955124
5500,1, 0.419923692941666,-0.518426835536957
6597,1,-0.076104767620564, 0.211503863334656
10805,1,-0.357423573732376, 0.188229411840439
6738,1,-0.934204816818237, 0.286215007305145
11203,1,-0.316444963216782,-0.948610901832581
8301,1,-0.116409428417683,-0.899058640003204
1776,1,-0.724149227142334,-0.216704651713371
7229,1,-0.329924136400223,-0.170936450362206
10818,1,-0.493916749954224,-0.116389445960522
11204,1, 0.514967203140259, 0.640429854393005
9369,1, 0.891163587570190,-0.177036613225937
6256,1,-0.541957378387451, 0.266056597232819
6796,1, 0.520518004894257,-0.237373754382133
11200,1, 0.319349735975266,-0.677328467369080
3704,1,-0.229639768600464, 0.244506344199181
10414,1,-0.497113764286041, 0.624141871929169
10823,1, 0.689972281455994,-0.227031677961349
645,1, 0.577186942100525,-0.309993982315063
6754,1,-0.493159860372543, 0.283600211143494
7637,1, 0.025377213954926,-0.706041872501373
52,1,-0.032919246703386,-0.541128933429718
11206,1, 0.167026281356812, 0.256836324930191
10802,1, 0.616013705730438, 0.323078423738480
5913,1,-0.306285977363586, 0.406918078660965
4851,1,-0.324424594640732, 0.183503821492195
7722,1,-0.246335297822952, 0.362639397382736
1366,1, 0.108967944979668, 0.876889348030090
7638,1,-0.656886816024780,-0.148465454578400
10816,1,-0.739930629730225, 0.230910167098045
11202,1, 0.689243614673615,-0.546139180660248
6249,1,-0.414236515760422, 0.404797643423080
