legislator_id,period,coord1D,coord2D,effective_model
1,1,-0.514644403403519,0.178908679593234,0
2,1,-0.696144364224944,0.717901820695455,0
3,1,-0.994520070758642,0.104545821811420,0
4,1,-0.843790325316752,-0.463521049448276,0
5,1,-0.890744571517425,0.059061504586493,0
6,1,-0.587577773967266,0.004969334801023,0
7,1,-0.493101185384144,0.033320269310191,0
8,1,-0.186387298940598,0.466362738288557,0
9,1,-0.462684544982911,-0.123049613319943,0
10,1,-0.574592459758077,-0.066257435205812,0
11,1,-0.766933920425756,0.144463406086324,0
12,1,-0.666069724741665,-0.227902192178995,0
13,1,-0.862212489011900,-0.103440744653434,0
14,1,-0.613241488717249,-0.188152382644200,0
15,1,-0.696327301935733,0.201756766488668,0
16,1,-0.419819534727000,0.440867604865154,0
17,1,-0.475647066415982,-0.166278849169084,0
18,1,-0.418081187028485,-0.272636666388663,0
19,1,-0.068422029279363,-0.386400828880312,0
20,1,-0.599374062056621,0.093355717217295,0
21,1,-0.816963433165654,-0.365602071884883,0
22,1,-0.982707728033328,0.185163498734427,0
23,1,-0.742622545286590,-0.183294830575571,0
24,1,-0.727941363954055,0.041635365485632,0
25,1,-0.839869325404650,-0.069098911963688,0
26,1,-0.886503262152510,-0.217769634154968,0
27,1,-0.502387963025425,-0.059193872213069,0
28,1,-0.480266765604255,0.293189101394246,0
29,1,-0.591003887521964,-0.176334246969469,0
30,1,-0.748841364209380,0.419735858940478,0
31,1,-0.734884968772219,0.008518344602928,0
32,1,-0.924390887632115,-0.381446571439188,0
33,1,-0.515975525272268,0.184090251334358,0
34,1,-0.573272835878423,0.179376973095903,0
35,1,-0.712983839496661,0.239566446733226,0
36,1,-0.546756926619608,0.328811943446033,0
37,1,-0.812209612946808,0.583365704028610,0
38,1,-0.902132199038223,-0.426067031395275,0
39,1,-0.447031310043345,-0.330783369956798,0
40,1,-0.812816019591017,-0.121252405340502,0
41,1,-0.873384823685424,0.162059521505352,0
42,1,-0.665274392285901,0.071765367209808,0
43,1,-0.433045248589872,-0.690872050676928,0
