rollcall_id,true_midpoint1D,true_midpoint2D,true_spread1D,true_spread2D,dim2_oriented
0,-0.13224011180000478,-0.014312827295711955,-0.42539033651545677,-0.04604154017215753,False
1,-0.5130745961563468,-0.7382152159537184,0.28499215379964,0.410048647776369,False
2,-0.3769064687281152,0.37882557670920575,0.22727717404479414,-0.22843440926047232,False
3,0.16854174547925566,-0.21824117778503394,0.30083978933011885,-0.3895511450964984,False
4,-0.09903339161425914,-0.025410672287090725,0.2626407092057665,0.06739016893283799,False
5,-0.008006330481057932,0.09048832382763386,-0.06052778419197383,0.6840908890147066,True
6,0.06225820707752177,-0.6569931833744299,-0.034245393996211,0.3613819201292979,True
7,-0.06074051093602081,-0.22385467020235122,0.1485918152170034,0.5476241684105615,True
8,-0.16159588207191256,0.3577533802795855,-0.3093229863510759,0.6848029946457892,False
9,0.41380036544664267,0.03262498141726454,0.34612031600242155,0.02728892920509708,False
10,0.3305725161112991,-0.29656672165996634,0.4487636924538451,-0.4025996432995937,False
11,0.04365106096163929,-0.1530623786417481,0.19649545441862787,-0.6890110110275974,False
12,0.30953494467328363,-0.6873290199827901,0.2869115966340248,-0.6370933877734246,False
13,-0.10970801855644417,0.08368783335886887,-0.5556648747601399,0.42387411653395335,True
14,0.2463287705166957,-0.24530453295204788,-0.3735841458399938,0.37203077911420057,False
15,0.06656929684151826,0.16151160708437878,0.22568373243577283,0.5475578689869677,True
16,-0.493588508689609,0.5830491497234366,-0.4889810007089105,0.5776065521685985,False
17,0.06307972807046561,0.08357100294150327,0.288851828829735,0.3826845450224877,False
18,0.08413901371465357,0.4231811875969543,0.1262662476608679,0.63506212254579,True
19,-0.03215525282328086,-0.16142373766989807,0.14866319515888737,0.7463094365447617,False
20,0.32312972166711573,-0.2735093157936551,0.6661843650645176,-0.5638838449807934,False
21,0.15336750447871292,0.16058604561247514,-0.301704840723408,-0.3159051682987932,False
22,-0.3709582159202517,-0.6598883300812237,0.3851632428602078,0.6851572986708873,False
23,0.290522630934721,-0.25409493673701206,-0.6736378084037732,0.5891725397064741,False
24,-0.010201168238546453,-0.0828721191065292,0.09311554824121754,0.7564508911202391,False
25,-0.062319772514177134,-0.12514023419404904,0.3322821161492036,0.6672338514064067,True
26,0.04885352302679963,-0.15866629001273239,-0.16992143370383295,0.5518701990978567,True
27,-0.12712784987692805,0.19358436179672905,-0.32112112906314716,0.48898828139794037,False
28,0.1925291945820019,-0.07358640145623316,0.7795658001634074,-0.29795710752813165,False
29,-0.11116287431115936,0.636466165812725,-0.06730148469518966,0.38533654498308567,True
30,0.22213388636251613,-0.5847264046304146,-0.27000783235006975,0.7107457201484839,True
31,-0.19646406714368686,0.07917709127647951,-0.5138632798743742,0.20709232179586315,False
32,-0.4076106026806314,-0.6762223300439324,-0.43225793107162486,-0.7171120265442328,False
33,0.3845607663642074,-0.05329517017265309,0.6323936189987234,-0.08764161216778203,False
34,0.010298001015063615,-0.11325027566831031,-0.0427027223223346,0.4696149347545803,True
35,-0.012181611376251893,-0.023964127848250794,-0.22759999059847352,-0.447743332511457,False
36,0.011772698472077698,-0.29437125106436446,0.017441285576080268,-0.43611182834410056,False
37,0.10252694792203518,0.04039355458745163,-0.30033031473051697,-0.11832410120662894,False
38,-0.5045143852644649,-0.03998847510444456,0.5113997142446864,0.04053421535398605,False
39,0.3628229443734962,-0.031199111407677615,-0.5140531568105423,0.04420338337889316,False
40,0.23737389087921706,-0.006620491438999072,0.7249725039380596,-0.020219891235948365,False
41,0.22203383190799428,0.1451408260318734,-0.3281988450812871,-0.21453960897969698,False
42,-0.002767195129300611,0.15753315030028667,-0.013465937352415138,0.7665999084814845,False
43,0.3437461293672403,-0.37655938853841286,-0.22488383668766476,0.24635075947228893,False
44,-0.10329265339703121,-0.03584107557568707,0.8138778729522694,0.28240399868264127,False
45,0.15732853400850116,-0.30634664194948513,0.3884154506092583,-0.7563139752450297,False
46,0.009783578634620491,-0.3613160891976303,0.017282464012784514,-0.6382564644292155,False
47,0.11077053094713707,-0.16258175413792905,-0.42345639798469453,0.6215216573994404,False
48,0.0030174171469911806,0.7579763766288677,0.0008800825545883039,0.22107708459412093,False
49,-0.12415880988103209,0.055258316656703804,0.27161826196271177,-0.1208868540513614,False
50,-0.07892603784334633,-0.517065600436468,0.06162242098325259,0.4037049746408931,True
51,0.5816685575500337,-0.30268100317259067,-0.3675578597960378,0.19126490556001124,False
52,0.12759568016718473,0.5373819213193393,0.11305956254583381,0.4761616135028806,True
53,0.029015979727262296,0.1880896473651877,0.0486022458313741,0.3150532694572516,False
54,-0.09004039802443654,0.24643204089812584,-0.29770034106085325,0.8147776357428346,True
55,0.1592261840497121,0.24156114857848401,0.417008056475002,0.6326405778658423,False
56,-0.15343313871792114,0.8957182355554125,0.09653062271125272,-0.5635304066284438,False
57,0.15466458146051126,-0.015155857437631037,0.7257411136170396,-0.07111666259165968,False
58,-0.022876768618002575,0.18435814689877317,0.07228968532659692,-0.5825644630692807,False
59,0.1586681622414055,0.19821718306341077,-0.1879482343924894,-0.23479549429922797,False
60,-0.07158852910315162,-0.3878328152161449,0.13945362964780406,0.7554938543364549,True
61,0.12938066543409382,-0.32405619775494,-0.24219880996619003,0.6066287044905901,False
62,-0.00036118742275513755,-5.546013772103632e-05,0.7330723490672275,0.11256287145500765,False
63,-0.17860541947530428,0.14865857214761602,0.5993947919446303,-0.498894009963268,False
64,0.0007385215741049186,0.26167681857963093,0.0020726118430509323,0.7343786454679567,True
65,0.2305661603402696,-0.5089177388469028,-0.10336993780718563,0.2281635559005743,False
66,-0.00816348886164787,-0.3423497422727976,-0.014338082136628056,-0.6012917770025556,False
67,-0.6740832678720197,0.5324231648723968,-0.15767129559964693,0.12453632097664444,False
68,0.20111396018526081,-0.23227137968873635,-0.40304471430734296,0.4654860944619796,True
69,0.33291964835959637,-0.20706317569848962,0.5120449263855843,-0.31847218714822434,False
70,-0.06523812001660831,-0.29119258020901057,-0.09196841874687492,-0.41050418291985524,False
71,-0.025431836633473478,0.12285358676729279,-0.1674270642165083,0.8087900082624347,False
72,-0.08044471524539583,0.1395841720586773,-0.33797942154653926,0.5864471965067272,False
73,-0.03589170938226592,0.06158495165966274,-0.37109735076183,0.6367490654816337,True
74,-0.15291423734183737,0.11581056745293104,-0.4267021912141462,0.32316561071713207,False
75,0.4598722931290697,-0.14960686633473766,0.6198192222639918,-0.20164122284036864,False
76,-0.16294336684544558,0.05064950291612316,0.5939295541665988,-0.18461774337992146,False
77,-0.04453262293731805,-0.09135928105667877,0.1680921443359117,0.3448433181090596,False
78,0.23977458867790283,0.07328977763160083,-0.37774917888349985,-0.1154632501865404,False
79,0.44294861157075915,0.040735019984783356,-0.7228700612574153,-0.06647752272504524,False
80,0.03987267986111264,0.20374094846313348,0.1636016350559665,0.8359697018742573,True
81,0.13512068756248222,-0.11893660117181255,-0.267087217377396,0.23509683398121534,False
82,-0.008689096616196552,-0.03423254935988009,0.1267836300494402,0.4994911514278945,False
83,-0.07454203032947175,0.13867297604696713,-0.24896084120660258,0.4631499922484154,False
84,0.6847947275278521,0.026611419836617484,0.8989373216828574,0.03493309383450828,False
85,0.03728492716649709,0.08349881353959841,0.17238993516016637,0.386063649467886,True
86,-0.06089169267105642,-0.2966079327478698,0.18058829706812063,0.8796589341208103,True
