coord1D,coord2D,legislator_id
-0.6285831913941667,0.12238910075579375,1
-0.6406814254363906,0.2560443462759828,2
-0.8014845171400363,-0.09123572209866775,3
-0.7812888547918968,-0.28652425013730876,4
-0.8187554648850512,-0.07279679580615447,5
-0.6737097263037967,0.015352503521136545,6
-0.5741918266847169,0.0411224430418506,7
-0.20038767496406812,0.4368258583241212,8
-0.5631713862874954,-0.031863558252946365,9
-0.6525270274760632,-0.02696160454535347,10
-0.7865109681779847,-0.014257984026094515,11
-0.7114956362654258,-0.17389937638947758,12
-0.8390558596417661,-0.17622228212540939,13
-0.694488879064875,-0.1073824535656627,14
-0.7351539684153154,0.037034967962344116,15
-0.48179888693140316,0.3223805746844769,16
-0.5778164721710007,-0.06137543103262336,17
-0.4957243715105157,-0.08079056235926224,18
-0.07177917550790525,-0.07560489279966097,19
-0.6626974435590103,0.018148341346202183,20
-0.7830785339641467,-0.2598824427703404,21
-0.8397519620123359,-0.07425971775200384,22
-0.7485829150415102,-0.14617299789483448,23
-0.7840375189540553,-0.039296209445214454,24
-0.8060924664000454,-0.1338162094276289,25
-0.8161125673713855,-0.19411048731211966,26
-0.5996535574825494,0.013471736572061209,27
-0.5495254764404561,0.21924693876696227,28
-0.6876835472503452,-0.11308217300234959,29
-0.7295494554363019,0.08004938347158602,30
-0.7858390832217904,-0.0693954336259339,31
-0.8076300664913836,-0.27966918041153965,32
-0.6170211507273592,0.13448669768832625,33
-0.6510257815818017,0.12440895289553384,34
-0.7639678579198753,0.04441220581148654,35
-0.6072903002556254,0.2095766886018299,36
-0.7391894553803336,0.15227956192048303,37
-0.7935342890410166,-0.27361082700299416,38
-0.5466020452960508,-0.13005977563709473,39
-0.8235597125807403,-0.14762119653957037,40
-0.8237477297509523,-0.04333419451924185,41
-0.7275664249638185,-0.005881312439878881,42
-0.47452828093471594,-0.2785282696721401,43
-0.414024811974796,0.07939185065295858,44
-0.07296282855769647,0.4909085812713688,45
-0.7996713797849976,-0.21895656193839694,46
-0.8409413817287175,-0.138087054508013,47
-0.5161333018697352,0.2648426212986915,48
-0.8131905853612884,-0.11236984811993597,49
-0.24103026416719192,0.0015619121609965036,50
-0.2885740961183435,-0.0004219849080044836,51
-0.7185380022650629,-0.09254087715201793,52
-0.7922540964347667,-0.1362213723535263,53
-0.6828181394590233,0.14675353084054382,54
-0.8065893955236811,-0.14415002054933454,55
-0.6250614994506949,0.058826004252809504,56
-0.6449872816384506,0.14194644212028115,57
-0.7423852117179771,-0.30206712874265124,58
-0.5568861755200661,-0.24860977083111466,59
-0.6547085338558039,0.23582065697953578,60
-0.3128721283292339,0.45841444194466235,61
-0.8369704054253827,-0.033244968329517635,62
-0.7184033662960093,0.1673522443348296,63
-0.3171743227326118,0.25999371914433383,64
-0.7811940792155633,-0.04325714267979633,65
-0.8114432497615293,-0.20087729343154612,66
-0.7272606513197658,-0.03275417556314811,67
-0.6144924952425589,0.21419196320589837,68
-0.8336035272323006,-0.09579381548835522,69
-0.8085107768082513,-0.05550735892610118,70
-0.6699545094185111,0.01899018312967628,71
-0.4358076650843062,-0.23158997985146637,72
-0.2051285860173267,0.014031391353817393,73
-0.85,-0.036890994305857364,74
-0.3083297355283089,0.054318718223311926,75
-0.8183971010332827,-0.17600262581874018,76
-0.8132613773306036,-0.09278578939358031,77
0.8135983846429693,-0.25564037820344315,78
0.7507794235432999,0.03562699178667706,79
0.7864924463477286,-0.08518201633222468,80
0.7085025570841732,-0.22611369735174866,81
0.7967281982919928,-0.1310520046022876,82
0.5866578981304698,-0.0664671034355197,83
0.4983308399766284,0.2821243231754291,84
0.3473701250990699,0.36369210551903475,85
0.7064519602092517,0.08411891983620172,86
0.600895170365263,0.2588313213080443,87
0.7697680502178185,3.597327117375469e-05,88
0.8067285747864436,-0.17201699860919795,89
0.6935501230262011,0.23450556342676085,90
0.4742601757384961,-0.2205603649919227,91
0.6864183164684767,-0.3070994522373691,92
0.47711513104114145,0.4409403864940935,93
0.7467686170805637,-0.04922051084328464,94
0.19686197742622374,0.6333324183191257,95
0.8299416318510079,-0.2016505590671279,96
0.8116661086244343,-0.1552040859525719,97
0.8018762628143902,-0.07006005762284513,98
0.822805556600744,-0.13331320640975924,99
0.41734606281412184,0.25239274829301706,100
0.8488345710495766,-0.1291124728377827,101
0.19312377161068017,0.5326835833283741,102
0.8268503838255915,-0.20043137001575684,103
0.5257645885122584,0.10486022567452137,104
0.5115731139773306,0.010304976547861056,105
0.5610127075727116,0.22892441114195455,106
0.3834810930058227,-0.09537862340620631,107
0.8387046598693902,-0.02439283617355584,108
0.8323166022574928,-0.1889516275984124,109
0.29279413763441126,0.3058671127304305,110
0.5515632889941199,-0.24283375273131255,111
0.7401505352037454,0.02936918406490461,112
0.8244748054928295,-0.301739155584167,113
0.7926789331541484,-0.1684573999086651,114
0.7086038834688084,-0.0862149813603865,115
0.48995321034958683,0.14087888663009707,116
0.7790192832619376,-0.05557453958587846,117
0.7385031870577649,0.06271143162351489,118
0.8234363083591754,-0.11688153870681907,119
0.7947722032604778,-0.14502268930749881,120
0.7666786776914533,0.0927516709837448,121
0.17310795355091707,0.029859377348203594,122
0.7226123813952683,-0.2879414386497719,123
0.7539232053536722,-0.2642972917860986,124
0.8258438653910626,-0.18306131866055353,125
0.7678362662402777,0.08573620443791082,126
0.6214062616167614,0.14607774257710324,127
0.755427935896951,-0.1067105679451382,128
0.11031525739622783,-0.10732725494028969,129
0.6791472025631191,-0.10134230986610204,130
0.8003990277377712,-0.0751746618114676,131
0.6596234868109692,-0.050522534743012985,132
0.8273721061325541,-0.06486897276529192,133
0.6922391933202688,0.004057633223889037,134
0.7438127627741005,0.10895564477443244,135
0.8085561061798767,-0.1761974650748256,136
0.6026414618513888,0.26955261566350586,137
0.8115939094265893,-0.19687624762605208,138
0.7022850663775602,0.13371667426481323,139
0.6724358393343813,-0.19685853859115884,140
0.8393268790204701,-0.0320886168579007,141
0.818147863256393,-0.27881053989355986,142
0.6486173280794388,-0.08158944927650541,143
-0.12150222136801912,0.4567314492521117,144
0.6029249835537488,0.15355937716376056,145
0.8279528736008827,-0.035987994928871815,146
0.4659125213245747,0.48060166229352125,147
0.1632616905031325,0.6318015143312841,148
0.2556146107570497,0.24459286421123222,149
0.3720954161698278,0.5014953551328253,150
0.7456944971679972,-0.2632234711029565,151
0.6793577321465697,0.20434923746057757,152
0.7444586553142692,-0.06700405652492576,153
0.7393677752383567,-0.1751585818076538,154
0.5034204654066821,-0.02623730963353449,155
