 ,1691,1700,1701,1707,1708,1709,1710,1711,1712,1716,1717,1722,1729,1730,1731,1740,1745,1746,1749,1750,1751,1752,1759,1765,1766,1767,1768,1769,1776,1777,1784,1785,1786,1788,1791,1799,1800,1801,1808,1812,1813,1814,1815,1816,1817,1818,1819,1820,1821,1822,1823,1824,1825,1826,1827,1828,1829,1830,1831,1832,1833,1834,1836,1837,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1954,1955,1958,1959,1960,1961,1962,1963,1964,1969,1970,1971,1972,1977,1978,1979,1980,1981,1982,1986,1990,1992,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2010,2011,2016,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2095,2096,2097,2098,2099,2111,2112,2113,2114,2115,2116,2117,2119,2120,2121,2122,2123,2124,2125,2126,2127,2128,2129,2130,2131,2139,2140,2141,2142,2143,2144,2145,2156,2157,2158,2159,2160,2161,2169,2170,2171,2175,2176,2177,2178,2179,2180,2181,2182,2187,2188,2189,2190,2196,2198,2199,2204,2205,2208,2210,2211,2214,2215,2216,2217,2218,2220,2222,2223,2224,2225,2226,2229,2233,2234,2235,2238,2239,2240,2244,2245,2246,2247,2248,2249,2250,2251,2252,2255,2256,2257,2258,2259,2260,2261,2262,2263,2264,2265,2266,2267,2268,2269,2270,2272,2273,2274,2277,2279,2280,2281,2282,2283,2284,2285,2286,2287,2288,2290,2291,2292,2293,2294,2295,2296,2297,2298,2300,2301,2302,2303,2304,2305,2306,2307,2308,2309,2310,2311,2312,2313,2314,2315,2316,2317,2318,2319,2320,2321,2322,2323,2324,2325,2326,2327,2328,2329,2330,2331,2332,2333,2334,2335,2336,2337,2338,2339,2340,2342,2343,2344,2345,2346,2350,2351,2352,2353,2354,2355,2363,2364,2365,2366,2367,2368,2369,2370,2372,2373,2374,2375,2376,2379,2382,2394
74,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
132,1,1,6,9,1,1,1,1,1,1,1,9,1,1,1,1,1,1,1,6,6,6,1,1,1,9,1,1,1,1,1,1,9,1,1,1,1,1,9,9,1,1,1,6,1,1,1,1,1,1,9,1,1,1,1,1,1,1,9,1,1,1,1,1,1,1,1,1,1,1,9,1,1,1,9,1,1,6,6,1,1,1,1,1,1,1,9,1,9,1,6,6,6,1,9,1,1,9,9,1,1,1,9,6,9,1,9,1,1,1,1,6,1,6,6,6,6,1,6,9,1,1,1,6,6,1,1,6,1,1,1,1,1,9,1,1,6,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,1,1,1,1,1,1,1,1,9,9,1,9,1,1,9,9,9,1,1,1,1,1,1,1,1,1,9,9,1,1,1,1,1,1,1,1,1,1,9,9,9,1,9,1,1,9,9,1,9,1,9,6,6,9,1,1,6,1,1,1,1,1,6,9,1,1,1,6,6,1,1,1,6,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,9,9,9,9,9,9,9,9,9,6,9,9,9,9,9,9,9,9,9,9,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,9,9,1,1,1,6,1,1,1,1,9,9,1,1,6,1,6,1,1,1,1,6,1,1,9,1,1,1,1,1,1,9,6,1,9,6,9,6,6,6,6,1,1,6,6,6,1,6,1,6,6,6,6,6,6,6,6,6,9,1,6,1,1,1,1,1,1,1,1,9,1,1,6,6,1,1,6,1,1,9,1,1,1,6,1,6,6,6,1,1,6,1,6,1,6,1,1,1,1,1,1,9,1,1,1,6,1,1,1,1,1,6,1,1,9,9,9,9,9,9,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
137,9,1,1,9,1,1,1,1,1,9,9,1,1,1,1,1,1,1,1,6,6,6,1,9,9,9,9,9,1,1,9,9,9,1,1,1,1,1,1,1,6,1,6,1,6,6,6,6,6,6,1,6,6,1,6,6,1,6,9,6,6,6,6,6,6,1,1,6,1,1,1,1,6,6,6,1,1,1,1,6,6,6,6,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,1,6,6,1,6,6,6,6,1,1,1,6,6,6,1,6,1,1,1,1,1,6,6,1,6,6,1,6,6,1,1,1,9,1,1,1,6,6,6,1,1,1,1,6,6,1,1,1,1,6,1,1,6,6,1,1,1,1,1,1,1,1,1,1,1,9,1,1,1,9,1,1,6,1,1,9,1,1,1,1,1,1,1,6,1,1,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,9,1,1,1,1,1,1,1,1,9,9,9,9,1,1,1,6,1,9,9,9,1,1,1,1,1,1,6,1,1,6,1,1,1,1,1,1,1,6,6,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,1,6,9,6,1,6,1,6,1,1,1,6,1,1,1,1,1,1,1,1,6,1,1,1,1,6,1,6,1,1,1,6,1,6,1,6,1,1,6,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,6,6,6,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
140,1,1,1,1,1,1,1,1,1,9,9,1,1,1,1,1,1,1,1,6,6,6,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,6,1,6,6,6,6,6,6,1,9,6,1,9,6,9,1,1,6,6,6,6,6,6,9,1,1,1,1,1,1,6,6,6,1,1,1,1,6,6,6,6,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,9,1,6,6,1,6,6,1,6,1,1,1,6,6,6,1,6,1,1,1,1,1,6,6,1,6,6,1,6,6,1,1,1,9,6,1,1,6,6,6,6,1,1,1,6,1,1,1,6,9,9,9,1,9,6,6,6,1,1,1,1,1,1,1,1,1,1,9,9,9,1,1,1,6,9,1,1,9,1,9,1,1,1,1,1,1,1,6,6,1,1,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,9,1,9,1,1,1,1,1,9,1,1,1,1,1,1,9,1,1,1,1,1,1,1,1,1,9,9,1,9,9,9,9,9,1,1,9,9,1,9,9,1,1,1,1,1,1,6,1,1,6,1,1,1,1,1,1,9,6,1,1,1,6,6,6,6,6,1,1,1,9,1,1,1,1,1,1,1,1,1,9,9,9,9,1,1,6,1,6,1,6,1,6,1,1,1,6,1,1,1,1,1,6,1,1,6,1,1,1,1,6,1,6,1,1,1,6,1,6,1,6,1,1,6,1,1,1,9,1,1,1,1,6,9,1,1,9,1,1,1,1,1,1,6,6,6,1,1,1,1,1,1,1,6,1,1,1,1,1,9,9,9,9,9,9,9,9,1,1,1,1,1,1,9,1
150,9,1,1,9,1,1,1,1,1,9,9,1,1,1,1,1,1,1,1,6,6,6,9,1,1,1,1,1,1,1,1,1,1,9,9,1,9,1,9,1,6,1,6,1,6,6,6,6,6,6,1,6,6,1,6,6,1,6,1,6,6,6,6,6,6,1,1,6,1,1,1,1,6,6,6,1,1,1,1,6,6,6,6,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,1,1,1,1,9,1,6,6,1,6,1,1,1,1,1,9,1,9,6,9,9,1,1,1,1,1,1,9,1,1,1,1,6,1,9,1,1,1,1,1,1,6,6,9,1,1,1,1,6,6,1,9,9,9,9,9,9,9,9,9,1,1,1,1,1,1,1,1,1,1,9,1,1,9,1,1,1,6,1,1,9,9,9,9,9,1,6,6,9,1,1,1,1,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,1,1,1,1,1,1,1,1,6,9,9,9,9,1,1,1,1,1,1,1,1,9,9,9,9,9,9,9,6,1,1,9,9,1,1,1,1,1,1,1,9,9,6,9,1,1,1,6,1,1,6,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,6,1,6,1,6,1,1,1,6,1,1,1,1,1,1,1,1,6,1,1,1,1,6,1,6,1,1,1,6,1,6,1,6,1,1,6,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,6,6,6,1,1,1,1,1,1,1,6,1,1,1,1,1,1,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1
151,1,9,9,1,1,1,1,6,1,1,1,1,6,6,6,1,1,1,1,6,6,1,1,1,6,6,9,6,9,9,9,9,9,1,1,1,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,6,6,6,9,9,1,1,1,1,1,1,1,9,6,1,1,1,1,6,6,1,1,6,1,1,6,6,1,6,6,1,1,6,9,9,1,6,1,9,1,1,9,1,6,6,1,9,1,6,1,1,1,1,1,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,9,6,1,6,1,1,1,1,6,1,9,9,1,9,9,9,9,9,9,1,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,1,9,1,1,1,6,1,1,1,6,1,6,1,1,6,1,6,1,1,6,1,1,1,1,1,6,1,1,1,1,6,6,1,1,1,6,1,6,1,6,9,9,9,9,9,1,1,1,9,1,1,1,1,1,1,1,1,6,1,9,6,1,1,1,1,1,1,1,6,1,6,6,9,1,6,1,6,1,1,1,1,1,6,1,1,1,1,1,1,9,1,1,6,1,1,1,1,9,9,9,9,9,9,9,1,1,1,6,1,1,1,1,6,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
155,9,9,6,9,9,9,9,9,9,9,9,1,1,6,6,9,1,1,9,6,6,6,9,1,1,9,9,9,1,1,9,9,9,9,9,9,9,9,9,1,1,6,1,6,1,1,1,1,1,1,9,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,9,6,1,1,9,1,1,1,9,6,1,6,6,6,6,9,6,6,9,9,1,9,6,1,1,6,1,1,9,1,1,1,1,1,6,6,1,6,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,1,9,9,9,9,9,9,9,9,1,6,1,6,1,9,1,6,9,9,9,9,9,9,1,1,1,1,1,1,1,1,9,6,1,1,1,1,9,9,9,1,1,1,9,1,1,1,1,1,1,9,1,1,1,9,1,1,1,9,9,6,1,1,6,1,6,1,9,6,1,9,1,1,1,6,1,1,1,1,6,6,1,1,1,6,1,6,1,6,1,1,1,1,1,9,9,1,1,1,1,9,1,9,1,1,9,9,9,9,9,1,1,1,9,1,6,9,9,9,9,9,9,9,6,1,6,9,9,1,1,9,9,9,9,9,9,9,1,1,1,1,6,1,9,9,1,9,9,9,9,9,9,1,1,1,1,9,9,9,1,1,6,1,1,9,9,1,6,1,1,1,1,6,1,1,1,1,9,1,1,6,9,9,9,1,1,6,6,6,6,6,6,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,6,1,1,1,1,9,1,1,6,6,1,1,6,6,9,6,6,1,1,9,9,1,1,1,1,9,9,9,1,1,6,1,9,6,6,9,6,1,1,1,9,9,9,9,1,9,6,6,9,1,6,6,1,1,1,1,1,1,6,9,1,1,1,1,6,1,9,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
158,9,1,1,9,9,9,9,1,1,9,9,1,1,1,1,1,1,1,9,9,9,9,9,1,1,1,1,1,9,9,1,1,9,9,9,9,9,9,9,9,6,6,6,1,6,6,6,6,6,6,1,6,6,1,6,6,1,6,1,6,6,6,6,6,6,1,1,6,1,1,1,1,6,6,6,1,1,1,1,6,6,6,6,1,6,1,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,1,1,1,6,9,1,6,6,1,6,9,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,6,6,1,6,6,6,6,6,9,1,1,1,1,1,1,6,6,6,6,6,1,9,6,6,9,1,6,1,6,1,1,6,6,9,1,9,9,1,1,1,1,1,1,1,1,9,1,1,9,1,1,6,1,1,9,9,9,9,9,1,6,1,1,1,1,1,6,1,1,1,1,1,9,9,9,1,1,1,1,1,1,1,1,1,1,1,9,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,1,1,1,1,9,9,1,1,1,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,9,9,1,1,9,1,1,1,9,1,1,1,9,9,9,9,9,9,1,1,1,1,1,1,1,1,1,9,9,9,9,9,9,9,9,9,9,9,1,1,9,9,9,9,9,9,9,9,9,1,9,9,1,1,1,1,9,9,9,9,9,9,9,1,9,9,9,9,9,9,1,6,6,6,6,6,6,6,1,1,6,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,6,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,9,1,1,1,1,1,1,9,9,9,9,9,9,1,9
159,9,9,9,1,1,9,1,6,1,9,9,1,9,9,9,1,1,1,1,1,6,1,1,9,9,9,9,9,9,9,9,9,9,1,1,1,1,1,1,9,1,6,1,6,9,1,1,1,9,1,9,1,1,1,1,1,9,1,9,1,1,1,1,1,1,1,9,1,1,1,1,1,1,1,1,9,1,6,6,1,1,9,1,1,1,6,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,6,6,1,1,6,9,1,6,6,1,6,9,1,1,6,6,6,1,6,6,9,9,1,1,1,6,9,1,6,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,6,1,9,1,1,1,1,1,1,1,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,1,1,1,1,1,1,1,1,1,1,1,9,9,9,1,9,9,9,1,1,9,9,6,9,9,6,9,6,9,9,6,9,9,9,9,9,6,9,9,9,9,6,9,9,9,9,9,9,9,9,6,9,9,9,9,9,9,9,9,1,1,1,1,1,1,1,1,1,6,1,1,6,9,9,9,9,1,1,9,9,9,9,9,9,1,9,1,1,1,1,1,1,1,6,1,1,6,9,1,1,1,1,1,9,9,9,9,9,1,1,1,1,1,1,1,1,1,1,6,1,9,1,1,6,1,1,1,6,9,9,9,9,9,9,9,9,9,9,9,1,1,1,1,9,9,9,1,9,6,6,6,6,6,6,1,9,6,9,6,6,6,6,6,6,6,6,6,6,6,1,6,1,1,6,1,1,1,1,1,1,9,6,6,1,1,6,6,9,1,6,1,1,1,9,6,6,6,1,6,1,6,1,1,1,6,1,6,1,6,1,1,1,6,1,9,6,1,6,6,1,6,6,6,6,6,1,9,1,6,1,1,6,6,1,1,1,1,1,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9
