rollcall_id,midpoint1D,midpoint2D,spread1D,spread2D
0,-0.266687701485131,-0.165930978230851,-0.962608156928982,0.051873500884679
1,-0.999040032858697,0.043806537704932,1.166647186985026,-0.079900823888355
2,-0.638306550333466,-0.263687176863862,0.882199293905411,0.429126114509690
3,0.236808370597175,0.170574329705380,0.765646621418486,0.373519806885574
4,-0.230995559916460,-0.158538410854459,0.968740876492004,0.063710147791222
5,-0.066218024714022,-0.070071709265609,-0.110262847728363,-0.893561956162430
6,-0.969445040396632,0.245308609001747,0.846350983370882,-1.152748969060617
7,-0.140123327983530,0.169289743441095,0.372084808266400,-0.451056820634792
8,-0.232254338821923,-0.342124736712738,-0.803287644447767,-0.514828517116694
9,0.620964681000761,-0.078859909216110,0.852656831739617,-0.166742674631059
10,0.610346954816464,0.026364818334987,0.928442819936507,0.115618269119166
11,0.045327229402284,0.052587491458821,0.466404220635787,0.635725515160292
12,0.596637069189596,0.433191335106591,0.927486640961811,0.570605339637756
13,-0.216304144736405,-0.086370944696817,-0.817413944436051,-0.108838408808608
14,0.410139045178948,0.030529841549000,-0.876446967994323,-0.122868082616138
15,0.176086917550777,-0.371762866137885,0.793912573320249,-0.328834706616301
16,-0.871709804999314,-0.262323812912106,-1.080731130282246,-0.255870708729581
17,-0.000436818737962,-0.025721526111696,0.797454008841942,-0.089162940862397
18,-0.003274600230201,-0.342910364542664,0.602565656618779,-0.865915677931161
19,-0.056837567138436,0.189375474907856,0.380031068535499,-0.726308200524572
20,0.559403353294331,-0.004883199094915,0.928109748620214,0.190490648503830
21,0.051650622638694,-0.267127157972171,-1.005294154795882,0.478695357196517
22,-0.773368915600613,0.102699017623954,0.999309755824391,-0.188355506356420
23,0.525793952091135,0.053507802308872,-1.007641718996394,-0.006216173576906
24,0.012689721451622,-0.049079199712764,0.387210750125293,-0.758319603523531
25,-0.120428042643741,0.154807244571653,0.874705379268467,-0.385540839459607
26,0.073670953540673,0.037946012158621,-1.089726670504252,-0.752061527384558
27,-0.301568052136227,-0.212951162666394,-0.947031944120946,-0.165204759434626
28,0.237548267790849,-0.048144206627164,0.866498476979379,0.069553261051767
29,-0.099401897839203,-0.477147578661404,-0.198180422179186,-0.324403946859282
30,0.472341967373046,0.370101152857389,-0.772447568885873,-0.539073642911931
31,-0.281088173258750,-0.110784065134084,-0.841099799972960,-0.124385506757102
32,-0.899899859919387,0.112712499128007,-1.077093945825257,0.172310193212576
33,0.601990001091563,0.032316317602063,0.939024589372288,0.088956127223656
34,0.004313890786733,0.019373559172996,-0.487507584933348,-1.249490366620933
35,-0.117016775983603,-0.442837248170250,-1.318198409796740,0.270708769454466
36,0.368934715056866,0.073711936411290,0.111722438160419,0.626736639696180
37,0.124200283542026,-0.115853231790401,-1.138589541490130,0.383569690397264
38,-0.784123423197840,-0.225283526310959,1.073331148865839,0.216426419582173
39,0.562095305303527,-0.090750246244405,-0.913143565641120,0.144518186609097
40,0.369080075389488,0.049709397568528,0.853051656180687,0.087883807605825
41,0.412689351802301,-0.110202027722587,-0.889607734308841,0.105362184746190
42,-0.018313157782143,-0.174969095877461,-0.037468261562935,-0.750190316711848
43,0.693859325901546,-0.218569221431183,-0.901041829528158,-0.048821485579488
44,-0.143122695774500,-0.000683198160539,0.807137996863508,0.075613643718745
45,0.396661304554034,0.060247794225420,1.015125585865488,0.390184173516711
46,0.439528250950367,0.210945571307285,0.188820413073394,0.953583595154850
47,0.182830276510694,0.076300494427750,-0.777033728741688,-0.353683678970470
48,-0.044521191263582,-0.375231069253126,-0.021684126983017,-0.333997571039265
49,-0.238597815953943,0.024783476667322,1.166366276711595,0.388708562440697
50,-0.058984336089850,0.227588878111856,0.177320189543237,-0.844535586584519
51,0.904180429398622,-0.252531232865051,-1.230386527234806,0.219071042265039
52,0.374729693445621,-0.315372707152087,0.879894761814649,-0.942955877720645
53,-0.001509412511867,-0.153025802058516,0.676706117180788,-1.304660165449888
54,-0.126509066646303,-0.233784235358976,-0.640597425061161,-0.587785848668704
55,0.166605291919798,-0.199519430384307,0.744077220396553,-0.487115056901980
56,-0.618280163267269,-0.477759546612111,0.581355653148735,0.694156631749675
57,0.213060541638964,-0.027296141978661,0.825241052067545,0.007270123258680
58,0.045427830822578,-0.159093532560191,0.336598252237521,1.028246491372600
59,0.468640615493714,0.390204315461188,-1.202304467406500,0.232763479960816
60,-0.366977350418064,0.167312808362085,0.601937331115994,-0.779969366808929
61,0.556969704850755,-0.409526055523991,-1.149065215648639,-0.214060675828411
62,0.015748964862795,-0.015543725927007,0.786565927224084,0.119910843704031
63,-0.194618879266696,-0.264809651639802,0.826216052004762,0.246872083006648
64,-0.331890109772826,-0.161468729014730,0.135334254956657,-0.728047141415927
65,0.451026039278711,0.115499854021923,-1.216584512970652,-1.075569187778694
66,-0.078580916761772,0.173795513123001,-0.307515108992976,1.229916772390677
67,0.384186380633595,-0.923255557760503,0.217695961753614,-0.342882880822957
68,0.316314500275032,0.062792966482619,-0.844165418759127,-0.256868246478332
69,0.510661987335869,0.073015930063929,0.932724064973147,0.099673470396746
70,-0.491013501987288,0.026014002798765,-0.509005989232905,0.563811367595402
71,0.199010802781029,-0.147213387096987,-0.713049110693645,-0.852258510112598
72,-0.104172023634016,-0.198493417045176,-0.741961811184407,-0.390013962973254
73,-0.117857939836635,-0.043573828413099,-0.755314242858348,-0.415183657784042
74,-0.294145266548202,-0.067113397700406,-0.996048589399147,-0.160106907183525
