rollcall_id,midpoint1D,midpoint2D,spread1D,spread2D
0,-0.131147011132491,-0.325425104218876,0.915997561777018,0.430608638611354
1,-0.125567084614783,-0.347861518386890,-0.926127625729977,-0.422494943472362
2,0.103287167144197,-0.089721835123915,0.639151605673533,0.592766439689899
3,0.995131624731422,-0.098554804344586,0.642827280986564,1.660887062408699
4,-0.526403395203509,-0.280115796774349,-0.957005680147763,-0.103638086744635
5,-0.816815644264691,-0.058514252525323,1.368365316986914,1.178519825591994
6,-0.658069089037553,-0.392296825747959,-0.894750683803717,-0.368873416869316
7,-0.305053088568686,-0.119131539204707,-1.195569029631354,0.135767407637879
8,0.842157572633273,-0.282244457558569,0.123190644295362,-0.492372143898003
9,0.633229807539974,0.668004215664242,-1.360354948805712,-1.754448496764140
10,0.075738025338089,-0.407033412984279,-0.012512296128157,-0.196003177845428
11,0.934730978551277,0.355356156182177,1.496069227001787,-1.458665747422403
12,0.511702006621734,0.412617267997754,-0.235413719885871,0.187538032603181
13,0.844963667964901,0.534823709103571,0.360515988211639,-0.170976684507396
14,-0.490824680261989,0.728518222209081,-0.995929820285832,-0.767764890047734
15,-0.280949595536135,-0.301174119766428,-0.327595321649849,-0.094332413877208
16,-0.131462156804947,-0.991321189790772,-0.251222687978117,0.529755011033200
17,0.280988151795938,-0.779090692561772,-0.305655587820406,0.787692043510710
18,0.484927754859168,0.625911371223884,0.438486130361841,-0.042393643253152
19,0.079233519337943,0.106367977438712,0.464719378230603,-0.831285420934041
20,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
21,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
22,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
23,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
24,0.540731346999386,0.073261575467075,1.065695865414695,0.190463364329595
25,-0.886053140096129,0.463583684921924,-0.957220102542492,0.504848586126564
26,-0.205427785876862,-0.912730498746748,-0.674908879687065,-1.322773445022110
27,-0.387717310501716,-0.703308061893742,-1.060798065182769,-0.830034575687013
28,-0.423036396934586,-0.663074087916257,-1.128109745335327,-1.189824701071581
29,-0.274045625917127,-0.543324738939215,-1.027880477181689,-0.944054920760990
30,-0.465962161590847,-0.471610905610934,-1.074924678976349,-0.660906816054317
31,0.219594311420766,-0.256138449362097,-1.109405852264846,1.249377343000291
32,0.455264008103298,0.110811252581336,0.270732191962791,-0.220070627771703
33,-0.236361475138620,0.546737631250204,-0.335449303895422,1.240245705026512
34,-0.252959509698467,0.109745783464101,1.834930332223514,-0.632451460888349
35,0.439030011662155,0.244491267470899,-0.797154162925644,-1.616869915933386
36,0.193138454587536,0.711035667058787,-1.253818284829556,-1.789753738657641
37,0.161217332130694,0.967600601094042,-0.659061925878620,-1.882575003823077
38,-0.008178791733419,0.645624506043309,-0.899600128042876,-1.622127669781776
39,0.441065272839356,0.687240216389719,-0.097184907690172,0.652381254485356
40,0.223515877102860,-0.197783627507780,-0.241160245894995,0.337923775161870
41,0.928243058704536,0.371974224868938,1.438735499393469,0.927384111858134
42,0.437321834973286,0.788126935722529,0.330741822603015,0.858740769363207
43,0.496729239675695,-0.281900513851247,-0.829016753223552,-0.603077929930931
44,0.501054240935169,-0.541367238668294,-0.748834139681076,-0.037300564398034
45,0.454442863584798,-0.376281774426219,-0.742272747968255,-0.167983550028981
46,0.543097528667227,-0.083558287702081,-0.752549781177360,-0.280904985793454
47,0.423981236308226,0.277756154078422,-0.649640230531882,-0.188309371460154
48,0.281572958049930,-0.621704849391478,-0.823800637738125,-0.304246002720507
49,0.472782487254888,-0.333592973685363,0.792723182113105,0.455379968919377
50,-0.885892964186057,0.463889702413883,-0.957138007165679,0.505741466841930
