rollcall_id,midpoint1D,midpoint2D,spread1D,spread2D
0,0.683641008477398,-0.636037511158195,-0.816444690873783,0.428951052497304
1,0.021714069985105,-0.372391669280609,0.693850031069772,-0.799290019453907
2,0.301795149497221,0.923730249117913,0.348617031259412,0.135488270734779
3,0.331041637523324,-0.479728396833396,0.651336207354949,0.885714322261432
4,-0.428092261550430,0.239620356885850,0.768946769283269,0.218441278889760
5,0.395179266894157,-0.519164393803036,0.567521452223800,-1.056153400344262
6,0.756561347876342,-0.367838028689529,-0.125390557144284,-0.247955520594975
7,0.258188088526592,-0.282446774602421,0.550032528645052,-1.032850126956462
8,0.370839729046133,-0.248475811224187,-0.940945909021619,-1.718738373532769
9,0.307031594605892,-0.098366864735140,1.050788202918592,-1.664995521376275
10,-0.261549223250811,-0.880562508164630,0.781857401275974,-0.223331395521391
11,0.598740811793163,-0.095722516219935,0.844735494676626,1.457478581008644
12,-0.121961855857215,0.508204408638632,0.797719547600344,0.547900196395740
13,0.029230109791281,-0.999572709052018,-0.379377403903690,0.142570307167104
14,0.268056264545257,0.184137418387260,-0.670814743314032,-0.549468251709776
15,0.736224598429228,-0.676737275955538,-0.160502916978658,-0.232006024210971
16,0.133070160194676,-0.482902739942570,-0.784658497995510,-1.226986152597932
17,0.319311925737185,0.914427662170133,0.888585792462577,-0.136196169693732
18,-0.628457845561456,-0.667456348795848,1.204991507448014,-0.761499025540194
19,-0.714545221627874,-0.498040562613784,0.742639196169227,-1.590887241924141
20,-0.002685660710622,-0.999996393606771,0.980507122965467,0.369695786234493
21,-0.220298987078968,0.415055123754956,-1.500500101371568,0.489188785637226
22,0.018343388939252,-0.674922515330850,0.647413692226771,-1.051142722853752
23,0.069187719441528,-0.515739228730533,-0.880890991286808,0.347697686642962
24,-0.180442019048169,0.983585622994674,2.088042276324120,0.698325152891180
25,0.358435488714334,0.612878969101583,-0.769644502902518,0.005237637349543
26,-0.578396401733400,-0.195237907405977,0.329574608411039,-0.444527078824707
27,0.835959172051235,-0.546358241955233,-0.754226867146687,-1.295636679307411
28,-0.409046238486007,-0.235123645491463,0.618318949767735,0.866977293851721
29,-0.828778513975815,-0.559576781837882,1.110159068487777,-1.752821124432947
30,0.332159317508393,-0.424768408771576,-0.694669718337839,-0.524255387624055
31,0.709206995148608,0.025468037229896,-0.639618642860856,-0.140509512937449
32,-0.673962799449356,-0.738765284077688,-1.109022005929958,0.988151483546717
33,-0.254541211639765,-0.153652472919042,1.295652917608058,0.310840230589338
34,0.616353651427389,0.049446618885339,0.794566967993166,0.501076617984384
35,-0.241973841890019,-0.476944523775675,-1.137619357727793,1.197160660316366
36,-0.257033432722543,0.115656957940256,0.000488534249479,0.282421583646242
37,0.045788301834351,-0.025573918703926,-1.101805936268607,1.119585891656891
38,0.170307950698239,-0.071818131764780,0.707654198803457,0.416582252108206
39,-0.661898939035583,-0.346993240036205,-0.768049424271519,-0.551248359268553
40,-0.165625229249820,0.332074178367713,1.148805133593111,1.293940994959836
41,0.070893708655921,-0.703339585470998,-0.680195549989340,0.673060237037103
42,-0.238602763097938,0.971117254219092,-0.028116554592805,0.038240048855648
43,-0.525527960878618,-0.760584560372623,-0.467375609962460,-0.113866055839800
44,-0.826313249973220,-0.563210806819876,0.966945993904338,0.915598707643610
45,0.181690819965891,0.983355706720677,0.197675047704120,0.202393515196383
46,0.934088693761256,-0.357041051123523,0.228681490925510,0.718389706649496
47,0.222511581843480,-0.720687541704171,-0.767460782346275,-0.434763248303137
48,0.998666861412711,0.051618794213782,0.002982341498055,-0.238809963372448
49,-0.635682443563740,-0.771950666134068,0.676351226983803,1.149703726728759
50,-0.087747820810134,0.004356157475439,0.548190007386394,-1.270150528542063
51,-0.184168255959920,0.424380812522099,-1.046083319579424,-0.681995615282993
52,0.445288019090862,-0.398822223818448,-0.150934395362683,-0.372502907052381
53,-0.645752900390392,-0.400159955648346,0.924437989325606,-2.034793950891223
54,0.559431795172255,-0.241179785122086,-0.392834966754935,-1.735576399786169
55,-0.230260546198723,-0.496399635619071,0.753805996493711,-0.479843431113423
56,-0.591666704413098,0.806182678360769,0.202852154329351,0.021700828182648
57,0.753183336866727,-0.063801207201826,0.843797851663143,0.262111492318835
58,0.588838540762621,-0.114316562370176,0.576660434634174,2.121421229626046
59,-0.543902312827429,-0.586167039783394,-0.864089743012556,0.447680454885404
60,-0.814295868229088,0.580450031428232,0.013328005997538,-0.040806516317964
61,0.503932940321969,-0.587747496661058,-1.286135728009616,-1.150591286857704
62,0.849737792236260,-0.514484333492744,0.345173767824509,-1.214808543636859
