coord1D,coord2D,legislator_id
-0.21899472437763576,-0.09243073879248107,1
0.6577813933461222,0.28833279171586607,2
-0.08000232421439787,0.014737890156788518,3
0.7095027290965578,-0.115207221803294,4
0.46039345697070827,0.12390184182710323,5
0.8168310439458081,-0.04538076995855337,6
0.8440111420954408,-0.043428230131060064,7
0.6700117953915298,-0.2636912139249313,8
0.343672957641045,-0.03238482443909315,9
0.3944637131502562,0.02898406119421197,10
0.2121672671262813,0.18224302479017912,11
0.8372701652762787,-0.1432200210177478,12
0.7384368948409047,-0.33293832792769695,13
0.5973444744286472,0.40546588946489,14
0.6666206070154687,-0.22935441609718035,15
0.2989175725204223,0.3340313227481771,16
0.7442467465545204,0.025542995109660686,17
0.4435647513867278,0.2320912286425055,18
0.33952905788810106,-0.4978412030535943,19
0.7963508148134688,-0.13970370025836934,20
0.39318740661201357,0.2535872311568451,21
0.5851408269549815,0.13788658115045738,22
0.7794829349932361,-0.19213472030665615,23
0.7972098963756972,-0.19549028459037943,24
0.7805648004674104,-0.311209151974097,25
0.7756802923912591,0.12763289169739012,26
0.5667774327289288,0.23728418545365396,27
0.8314878316436362,-0.04486481722570243,28
0.7389250511057214,-0.32431878101805517,29
0.7195065609749901,-0.135821331059505,30
0.2671889061762277,0.513944419426018,31
0.8234112589909424,-0.08173169011766104,32
0.6386169541685073,-0.3801898583352623,33
0.5314859423946032,0.35439990831055335,34
0.8036622802771778,-0.14535323860067328,35
0.3639615029619666,0.11619492812287334,36
0.16975319050969778,0.12442296266140487,37
0.7388812842890651,0.10714737082091391,38
0.2419478331227831,0.1663210585066479,39
0.6322416800617866,-0.05327216144808972,40
0.637521632059168,-0.21210558703113286,41
0.4441382154493827,-0.19678088554205747,42
0.5828026707963314,0.3177130788960039,43
0.1266004971932558,-0.452823784385089,44
0.7593123548415635,-0.2922197374472995,45
0.7841008992265058,0.02304215268261473,46
0.5530215774087452,-0.05992851243711052,47
0.6677336928396874,0.29540600693536695,48
0.23297699302974256,-0.08026000435058012,49
0.6493693804618428,0.3394959514071628,50
0.4393623404472079,0.45456020794735,51
0.7707472177574717,-0.11560432648420836,52
0.7847758445820692,0.02490311916562156,53
0.3944198367838796,0.39255194481315886,54
0.7553839356792252,-0.0567810924006559,55
0.8272965132529506,0.07373240175524153,56
0.7688012211406413,-0.04827197147710947,57
0.6359208832668314,-0.0788869689689631,58
0.8046446657743949,0.09800563576671585,59
0.7239586195815885,-0.06000371721999775,60
0.6498515890753318,0.33912150415318415,61
0.830370177594682,0.09203496127637953,62
0.8183322166983483,-0.10520242461893162,63
0.7400809406550548,0.26910300237081697,64
0.8247214411111057,-0.11847875953557706,65
0.6550658316695092,-0.29877611309879876,66
0.7825096354033619,-0.18835163091647744,67
0.5735481593939318,0.39360634311132053,68
0.6574056028843602,-0.2730090628332769,69
0.8190054594762227,-0.22892339546255625,70
0.8013120075291363,-0.05531950444489706,71
0.5955097766612616,-0.183484409399736,72
0.7868840628220364,-0.0899060140435134,73
0.624669625063005,0.007296835927127598,74
0.6276576901269106,0.0499731394959767,75
0.5111988950411617,-0.0015710216721561599,76
0.7345498564896773,0.1430958057444444,77
-0.7144006304874383,0.12991754798439795,78
-0.6958313029312589,0.16540939035573723,79
-0.7713100495076282,-0.22255061748348173,80
-0.7892112811213275,-0.0708400812933225,81
-0.823665343757967,-0.18946678372110087,82
-0.658405088972191,-0.23476723395429083,83
-0.7995440420882426,-0.06267768441020256,84
-0.8072931874613868,0.06635804096984205,85
-0.35837478935284944,-0.020851565511023653,86
-0.47285314507406767,-0.10782659653162831,87
-0.7017675871537266,-0.3477083008718834,88
-0.85,0.08038228355242825,89
-0.6995053917187153,-0.14657603246497297,90
-0.7649593246615491,-0.05774033000333129,91
-0.734614124203171,-0.22004613710069224,92
-0.6510616452261128,0.31738648294769184,93
-0.6880767853032181,-0.025611467685259365,94
-0.6434599961938218,0.09476860455957194,95
-0.7874907289274297,-0.05436840977871312,96
-0.4935862065174816,0.18271817553965844,97
0.1181355530324917,0.005689247427734307,98
-0.7303794402699784,-0.14656412305803815,99
-0.5866309040059772,-0.30654247416832353,100
-0.7874252077211897,-0.03429549549258776,101
-0.5498038221694188,0.3617012016679052,102
-0.47782194530775635,0.03509670891281458,103
-0.6998625179308154,-0.05463912762327971,104
-0.681057090942594,0.2212398146297121,105
-0.658599116467797,0.08319751411474452,106
-0.6296793697080318,-0.3158786188169176,107
-0.8065951338621612,-0.03473870656485782,108
-0.8400363264058514,-0.09436647923306259,109
-0.6822674015597414,0.2503121294884747,110
0.005104475956401803,-0.05233896890231958,111
-0.45407770535803826,0.41683516124919195,112
-0.7720480731262744,0.18902066219927968,113
-0.7751600057858041,-0.10854978610931196,114
-0.7367188078249278,0.265187303777118,115
-0.6676053890025708,-0.2142651949518981,116
-0.5685271179322852,0.16051907643077543,117
-0.42296790984639043,0.46539380952352205,118
-0.7290455800788921,0.1181664686062408,119
-0.4546349871487886,0.4220930825245804,120
-0.7859142674078459,-0.24240663706936375,121
-0.5355416511475078,0.36891151323534327,122
-0.7064845140438037,-0.03729864118261157,123
-0.5661201459911758,0.05211602147221397,124
-0.7215211598026606,-0.306969056779859,125
-0.6578397440295274,-0.05662925635051674,126
-0.5346992603998718,0.4110120195271297,127
-0.7339670362290234,0.07604811568618039,128
-0.6115004237350968,-0.3712824484378426,129
-0.44211800366037235,-0.3458929926333991,130
0.38796321747136864,0.13517408586412966,131
-0.746968522911051,-0.2145103495073347,132
-0.46593453976966104,-0.31342418240963765,133
