legislator_id,period,coord1D,coord2D,effective_model
1,1,-0.647592696136434,0.185534173971012,0
2,1,-0.874558277486266,0.202572212778498,0
3,1,-0.948645226230415,-0.316341958567378,0
4,1,-0.941294444483218,-0.337586683364481,0
5,1,-0.970410388646277,-0.241461544779663,0
6,1,-0.693216775124266,-0.100085340814776,0
7,1,-0.553089359590548,0.016324357521458,0
8,1,-0.189584958239863,0.208631989627375,0
9,1,-0.507309749485215,0.023131212138402,0
10,1,-0.662110089623761,0.094941749655838,0
11,1,-0.966730729287963,-0.198019658647304,0
12,1,-0.831560754354106,-0.082034548619260,0
13,1,-0.976526989122054,-0.215395077743702,0
14,1,-0.732807738400960,-0.074783072819407,0
15,1,-0.827444594541785,0.185192207887944,0
16,1,-0.452655374171261,0.149376342753816,0
17,1,-0.582565992303920,-0.031995285361959,0
18,1,-0.403862439107186,-0.104639748828623,0
19,1,-0.019888615397948,-0.300996085073935,0
20,1,-0.608296531376938,-0.005349316598800,0
21,1,-0.953470518738282,-0.301486268173114,0
22,1,-0.969137208047197,-0.246521950297501,0
23,1,-0.875400338095050,-0.139456710011594,0
24,1,-0.925997687829074,-0.024373066283836,0
25,1,-0.960172842017914,-0.279406716904304,0
26,1,-0.962498032869014,-0.271288659407795,0
27,1,-0.531285961311073,0.088850701580098,0
28,1,-0.482913522366131,0.113741313353858,0
29,1,-0.734016632898849,0.020119543813760,0
30,1,-0.961147514074739,0.090131563853654,0
31,1,-0.955691738824795,-0.058234914995223,0
32,1,-0.951751843018837,-0.306868749321672,0
33,1,-0.566321447585191,0.219727931227449,0
34,1,-0.688671041202387,0.055426809520181,0
35,1,-0.813055537820059,-0.012121375931810,0
36,1,-0.639474937614395,0.125745469829930,0
37,1,-0.973489752175303,0.228730632862471,0
38,1,-0.927127996558591,-0.374744817171971,0
39,1,-0.464097661240443,-0.104798577573021,0
40,1,-0.984042638425962,-0.177932812487384,0
41,1,-0.983330849564365,-0.181825301579584,0
42,1,-0.824409828243905,0.010035502993847,0
43,1,-0.413534562326018,-0.195914625951273,0
44,1,-0.362418772926860,-0.001584490837578,0
45,1,0.000448317853203,0.075901731114653,0
46,1,-0.950315315412067,-0.311288935385221,0
47,1,-0.941709472058789,-0.336427213873606,0
48,1,-0.534593212970613,0.142927244843622,0
49,1,-0.970800540213091,-0.239888122094387,0
50,1,-0.152618430098823,-0.179590467401277,0
51,1,-0.250878714822114,-0.098378983923857,0
52,1,-0.684263708717125,-0.149117201563739,0
53,1,-0.966200132810905,-0.245712746060217,0
54,1,-0.751446648585075,0.144348476528596,0
55,1,-0.988094177978159,-0.153850237067308,0
56,1,-0.582310288228985,0.064122062505286,0
57,1,-0.606286185587540,0.100091197972274,0
58,1,-0.878208836826144,-0.367186572023995,0
59,1,-0.539918839350039,-0.170005523756751,0
60,1,-0.732960912566617,0.233144515139078,0
61,1,-0.276193195769258,0.356194846413074,0
62,1,-0.985832960421703,-0.167730063334437,0
63,1,-0.888681410461029,0.000217923483751,0
64,1,-0.294734454603481,0.029546861585203,0
65,1,-0.923581080224819,0.074121863061550,0
66,1,-0.926409963390296,-0.247029383203545,0
67,1,-0.689787647339955,-0.091164959733964,0
68,1,-0.528391134983529,0.190653999296463,0
69,1,-0.981449350202359,-0.177593000524400,0
70,1,-0.971365512343033,-0.170639557769137,0
71,1,-0.609192094245335,-0.054912712098579,0
72,1,-0.388777476347315,-0.167266075928747,0
73,1,-0.164510958317834,-0.075146509057267,0
74,1,-0.985393553868788,-0.170292524773814,0
75,1,-0.248637080813643,-0.048629711800990,0
76,1,-0.944897564810503,-0.327366143660553,0
77,1,-0.978411816847691,-0.206664744581170,0
78,1,0.981458548308738,-0.191674510438151,0
79,1,0.954856067621446,0.067665178101899,0
80,1,0.981009610658642,-0.110431922215837,0
81,1,0.819962444047540,-0.155101965549901,0
82,1,0.982736335077846,-0.185011609683726,0
83,1,0.565487527409648,-0.088637032099707,0
84,1,0.498117179829343,0.131933545420417,0
85,1,0.386394973419070,0.065624699340125,0
86,1,0.752181912506270,0.055043541403303,0
87,1,0.639047000792564,0.065729546721628,0
88,1,0.946928698968957,-0.148949899102712,0
89,1,0.950227827784403,-0.273787050659037,0
90,1,0.795026403800724,0.137957564943297,0
91,1,0.448635605459631,-0.104527987404445,0
92,1,0.759974805090919,-0.223144558695046,0
93,1,0.547332818582634,0.297738947359900,0
94,1,0.814512132834005,-0.006464619370019,0
95,1,0.211765817106721,0.365569277412462,0
96,1,0.982777772428919,-0.184791368899234,0
97,1,0.922754890949951,-0.187152335207510,0
98,1,0.983633919754427,-0.122942077972817,0
99,1,0.988839035384681,-0.148987791780045,0
100,1,0.350219035630238,0.002481221465784,0
101,1,0.994877463802122,-0.101088238775123,0
102,1,0.199377159101075,0.288886968879767,0
103,1,0.980599390476475,-0.196022537982669,0
104,1,0.470803042105282,0.018597809745456,0
105,1,0.474901696486782,-0.056538321551488,0
106,1,0.574414750371876,-0.071578232257494,0
107,1,0.368679026183549,-0.003105127564531,0
108,1,0.990228052079356,-0.139457537892808,0
109,1,0.964250610119637,-0.264992001547044,0
110,1,0.316506482784725,0.282265066727828,0
111,1,0.586526827354396,-0.320592220092420,0
112,1,0.757067876385463,-0.017405426429717,0
113,1,0.983205392090069,-0.182502484818737,0
114,1,0.928874313594542,-0.009949411718922,0
115,1,0.709136335421480,-0.101082646571554,0
116,1,0.459999946337097,0.137575462577772,0
117,1,0.873590099451635,-0.135877450490758,0
118,1,0.864655740271962,-0.023731234870266,0
119,1,0.989341677388843,-0.145612655292837,0
120,1,0.997402110099063,-0.072034927430357,0
121,1,0.921907366198485,0.212163641347558,0
122,1,0.222022479569196,-0.112989957302900,0
123,1,0.945287329167731,-0.293438490298478,0
124,1,0.842382252287852,-0.204063999548722,0
125,1,0.982875498336356,-0.184270873363263,0
126,1,0.941338407280416,-0.032959510562197,0
127,1,0.624446566873423,-0.016273967708052,0
128,1,0.837431945768392,-0.119604404376493,0
129,1,0.097494807633832,-0.155573971924416,0
130,1,0.683013492262056,-0.223645340879415,0
131,1,0.996081228025643,-0.037542329118503,0
132,1,0.664249467641647,-0.124860300983028,0
133,1,0.994084030382688,-0.108613721684282,0
134,1,0.701004396057710,-0.029549256576574,0
135,1,0.877757388474939,-0.026839720327748,0
136,1,0.990052631363674,-0.140697502216157,0
137,1,0.672624902964176,0.333191032200522,0
138,1,0.997888351246473,-0.033000728212268,0
139,1,0.798495498404666,-0.016625061403323,0
140,1,0.701580719789825,-0.193621205169091,0
141,1,0.999941583608765,0.010808763573896,0
142,1,0.990006819750181,-0.141019491022106,0
143,1,0.656877834989482,-0.198695006304641,0
144,1,-0.113189313316836,0.166431087320341,0
145,1,0.572972358653220,0.040524340640723,0
146,1,0.997526751822218,-0.070287832510441,0
147,1,0.537299960451420,0.415466065629754,0
148,1,0.182947004911480,0.365292804307815,0
149,1,0.201912532270507,0.084478191120861,0
150,1,0.334821220651905,0.265122464040099,0
151,1,0.837692016858113,-0.338476948766561,0
152,1,0.882740142739583,0.247020761483922,0
153,1,0.839087495012488,-0.138788899356663,0
154,1,0.822897124677164,-0.165702428537280,0
155,1,0.479785855707717,-0.135490756725113,0
