legislator_id,period,coord1D,coord2D,effective_model
52,1,-0.03886385843371783,-0.56202535063176196,0
142,1,0.39592388610670720,-0.53027023039054511,0
165,1,-0.07137407305132863,0.36279210331383238,0
486,1,-0.46115930585201498,0.64138030429727433,0
645,1,0.57573438722685155,-0.33658984627015870,0
688,1,0.05329464501434777,0.56457528177409066,0
823,1,0.13598728485779712,-0.86989960851815362,0
1018,1,-0.39981744986811463,0.19282257745728726,0
1252,1,-0.50725292598303018,0.51671850885006532,0
1366,1,0.09105442297960718,0.88760098923765562,0
1482,1,-0.02072413342651550,0.47742783865138905,0
1510,1,0.36845258780871432,-0.37852983816351071,0
1569,1,-0.50809088385963086,-0.82695403082719443,0
1721,1,-0.39385551548881542,0.16868623280579778,0
1776,1,-0.70458124938907762,-0.23130844859562497,0
2052,1,-0.20982220430458340,-0.92430855337609863,0
2087,1,0.53201422415282218,-0.49632140233470151,0
2267,1,0.72931502983238938,-0.35564226453336290,0
2609,1,0.38871990184481237,-0.48649999816881967,0
2636,1,-0.33868863387895715,0.39829422770084233,0
2822,1,0.62694489991675573,0.77906359975830530,0
2901,1,0.43082275667712205,0.90243656415790552,0
2987,1,0.53978626929026219,0.67839235615952287,0
3255,1,-0.08808058448100019,-0.53761766362085572,0
3388,1,-0.03379830710135920,0.78139131816531915,0
3670,1,-0.35233471959875845,-0.91339909619352877,0
3704,1,-0.23887540331423723,0.26775457341373998,0
3824,1,0.03735265646330774,-0.99930214602748368,0
3864,1,-0.77699463592901308,0.62950721658892883,0
4148,1,-0.67500067449718015,-0.04396583323667179,0
4154,1,-0.59678467058661255,0.38014263105800011,0
4227,1,-0.03548149765943294,0.88479663586955115,0
4382,1,0.56843508624823724,-0.43018407251619051,0
4418,1,0.30373088697500117,0.90611589911655688,0
4520,1,0.43354500819903879,0.68063249704452577,0
4660,1,0.66557231714981424,-0.26074542081203800,0
4812,1,-0.38998962034710116,0.04577798199774986,0
4851,1,-0.32520704856222915,0.18445912112682719,0
4898,1,-0.49049506683805011,-0.87144396802521784,0
5073,1,0.38601290877499633,0.75016764381918755,0
5372,1,-0.08701259517945253,-0.64404236560217265,0
5500,1,0.43742782645451256,-0.55903885222375282,0
5756,1,-0.45152280431499076,0.40477758589532747,0
5767,1,0.17497165088283576,0.98457347180763255,0
5913,1,-0.30302669686935912,0.39438072293370674,0
5967,1,-0.32283748739665541,0.59250292470546839,0
6134,1,-0.55457881675600296,0.32783279358797224,0
6151,1,0.52678804784039779,0.62356111023471694,0
6249,1,-0.41615677609654123,0.39564997227690407,0
6256,1,-0.54570453480024916,0.28756692188421989,0
6442,1,-0.58355894714018663,0.50550169618545215,0
6597,1,-0.07651753368016187,0.21481415230222856,0
6611,1,-0.22612337702622370,0.45581436480806542,0
6738,1,-0.93616677965388961,0.26871398133626861,0
6745,1,0.14948879206661131,-0.71122758017853227,0
6754,1,-0.49317224833982676,0.25893419488911867,0
6796,1,0.51707728786164375,-0.25342093380912556,0
6831,1,-0.37011261287855457,0.10993812341610543,0
7229,1,-0.33754715116542061,-0.16987813869305091,0
7637,1,0.02070189472572069,-0.73011400206018118,0
7638,1,-0.65077266145759594,-0.13005668047741450,0
7722,1,-0.25198171828977489,0.35344963016478242,0
7847,1,-0.43875721912113830,-0.04578465725169796,0
8138,1,0.74778616790282182,0.66393964115212534,0
8301,1,-0.12098286682456751,-0.90202811411373340,0
8593,1,0.21529215380189110,0.63979872595856546,0
8666,1,0.12362523984790870,-0.32893720001238519,0
8764,1,0.17311869016606576,0.77412780490271904,0
8883,1,0.62308206520454490,0.78215646773547776,0
9141,1,-0.18022284129048644,0.08487627768902259,0
9174,1,0.53159633977722986,0.78681959294105419,0
9369,1,0.88701218471579912,-0.19275702394707422,0
10147,1,-0.58782615216308842,0.04527704046366476,0
10163,1,0.86679512936859382,-0.49866441992875615,0
10414,1,-0.49220576132629446,0.62018805239301955,0
10450,1,0.44714509895923710,0.09044115764876774,0
10454,1,-0.78606140089544263,0.19525687396146310,0
10514,1,0.40868736873698369,-0.69416533738540798,0
10800,1,-0.42599687077616211,0.33798432859955474,0
10802,1,0.62027267358705562,0.31676918204371085,0
10804,1,0.64704856597540139,-0.24932150927546992,0
10805,1,-0.35951096546021005,0.19801574601482935,0
10807,1,0.50972880993501657,-0.55457236599352144,0
10808,1,-0.59467556481640549,-0.20602875780712471,0
10809,1,-0.66503856545268614,-0.23544453298096807,0
10810,1,-0.37386973202811336,0.27028208345792470,0
10812,1,0.51384594883064361,-0.57560465931101013,0
10813,1,-0.59060619751310051,-0.04743672332868203,0
10814,1,0.60979933945257547,-0.62125044157801268,0
10816,1,-0.73371198735539045,0.23620185387796544,0
10817,1,0.16501461092819325,-0.63728146372618311,0
10818,1,-0.49419770610964642,-0.10680426281328259,0
10823,1,0.69969047525771844,-0.23635655394224980,0
10824,1,-0.48147338447732935,-0.01695509946328264,0
11200,1,0.31644383642381690,-0.68793488763643951,0
11201,1,-0.38074061323623448,-0.92468188336989510,0
11202,1,0.68063034254772692,-0.57198750735234916,0
11203,1,-0.32742455627542089,-0.94487732534326585,0
11204,1,0.51308300565248144,0.67189756693732450,0
11205,1,-0.10396197700119729,-0.99458127236440685,0
11206,1,0.16564042109088853,0.25604967577815085,0
99903,1,-0.37580712748833678,-0.18871937748110643,0
